,Packets Loss,Throughput ,Delay,output
24273,100.0,0.53,141.72,0.6
24274,100.0,0.261,168.27,0.5
24275,100.0,0.53,139.81,0.6
24276,100.0,0.286,166.66,0.5
24277,100.0,0.243,141.72,0.4
24278,100.0,0.125,168.27,0.5
24279,100.0,0.339,166.66,0.5
24280,100.0,0.222,155.32,0.5
24281,100.0,0.476,155.15,0.6
24282,100.0,0.447,155.32,0.6
24283,100.0,0.407,155.77,0.6
24284,100.0,0.273,167.24,0.5
24285,100.0,0.273,166.73,0.5
24286,100.0,0.259,166.73,0.5
24287,100.0,0.233,155.32,0.5
24288,100.0,0.224,155.32,0.5
24289,100.0,0.254,155.32,0.5
24290,100.0,0.334,155.32,0.5
24291,100.0,0.447,155.32,0.6
24292,100.0,0.447,155.32,0.6
24295,100.0,0.414,155.4,0.6
24296,100.0,0.222,155.4,0.5
24297,100.0,0.439,155.22,0.6
24298,100.0,0.222,155.22,0.5
24299,100.0,0.407,155.32,0.6
24300,100.0,0.222,155.32,0.5
24301,100.0,0.439,155.32,0.6
24302,100.0,0.294,155.32,0.5
24303,100.0,0.224,155.32,0.5
24304,100.0,0.407,155.32,0.6
24305,100.0,0.254,155.32,0.5
24306,100.0,0.414,155.32,0.6
24307,100.0,0.414,155.32,0.6
24308,100.0,0.233,155.32,0.5
24309,100.0,0.447,155.32,0.6
24310,100.0,0.215,155.4,0.5
24311,100.0,0.252,140.08,0.4
24312,100.0,0.771,155.22,0.7
24313,100.0,0.868,228.23,0.9
24314,100.0,0.233,155.32,0.5
24315,100.0,0.213,155.32,0.5
24316,100.0,0.191,155.4,0.5
24317,100.0,0.222,155.4,0.5
24318,100.0,0.213,155.22,0.5
24319,100.0,0.198,155.22,0.5
24320,100.0,0.379,155.32,0.5
24321,100.0,0.533,155.32,0.6
24322,100.0,0.196,155.4,0.5
24323,100.0,0.231,155.4,0.5
24324,100.0,0.334,155.22,0.5
24325,100.0,0.254,155.22,0.5
24326,100.0,0.407,155.4,0.6
24327,100.0,0.678,155.4,0.7
24328,100.0,0.533,155.22,0.6
24330,100.0,0.447,155.32,0.6
24331,100.0,0.486,155.32,0.6
24332,100.0,0.447,155.32,0.6
24333,100.0,0.222,155.32,0.5
24334,100.0,0.407,155.32,0.6
24335,100.0,0.379,155.32,0.5
24336,100.0,0.315,155.32,0.5
24337,100.0,0.213,155.32,0.5
24339,100.0,0.447,155.32,0.6
24340,100.0,0.233,155.22,0.5
24341,100.0,0.224,155.22,0.5
24342,100.0,0.447,155.32,0.6
24343,100.0,0.439,155.32,0.6
24344,100.0,0.233,155.4,0.5
24345,100.0,0.414,155.4,0.6
24346,100.0,0.231,155.32,0.5
24347,100.0,0.213,155.32,0.5
24348,100.0,0.294,155.32,0.5
24349,100.0,0.266,155.32,0.5
24350,100.0,0.183,155.32,0.4
24351,100.0,0.02,155.32,0.4
24352,100.0,0.231,155.32,0.5
24353,100.0,0.233,155.32,0.5
24354,100.0,0.231,155.4,0.5
24355,100.0,0.265,140.08,0.5
24356,100.0,0.125,220.3,0.6
24357,100.0,0.023,161.04,0.4
24358,100.0,0.255,140.0,0.4
24359,100.0,0.447,155.32,0.6
24360,100.0,0.224,155.32,0.5
24361,100.0,0.213,155.32,0.5
24362,100.0,0.231,155.32,0.5
24363,100.0,0.224,155.32,0.5
24364,100.0,0.414,155.32,0.6
24365,100.0,0.486,155.32,0.6
24366,100.0,0.481,166.83,0.6
24367,100.0,0.229,140.0,0.4
24368,100.0,0.334,155.32,0.5
24369,100.0,0.027,155.32,0.4
24370,100.0,0.439,155.32,0.6
24371,100.0,0.233,155.32,0.5
24372,100.0,0.252,140.0,0.4
24373,100.0,0.321,166.83,0.5
24374,100.0,0.213,155.32,0.5
24375,100.0,0.224,155.32,0.5
24376,100.0,0.213,155.32,0.5
24377,100.0,0.174,166.83,0.5
24378,100.0,0.28,140.0,0.5
24379,100.0,0.233,155.32,0.5
24382,100.0,0.707,166.83,0.7
24383,100.0,0.379,155.32,0.5
24384,100.0,0.447,155.32,0.6
24385,100.0,0.019,155.32,0.4
24386,100.0,0.213,155.32,0.5
24387,100.0,0.213,155.32,0.5
24388,100.0,0.286,166.83,0.5
24389,100.0,0.447,155.32,0.6
24390,100.0,0.222,155.32,0.5
24391,100.0,0.124,155.32,0.4
24392,100.0,0.198,155.32,0.5
24393,100.0,0.379,155.32,0.5
24394,100.0,0.439,155.32,0.6
24395,100.0,0.486,155.32,0.6
24396,100.0,0.224,155.32,0.5
24397,100.0,0.224,155.32,0.5
24398,100.0,0.447,155.32,0.6
24399,100.0,0.033,155.32,0.4
24401,100.0,0.198,155.32,0.5
24402,100.0,0.222,155.32,0.5
24403,100.0,0.213,155.32,0.5
24404,100.0,0.224,155.32,0.5
24405,100.0,0.233,155.32,0.5
24406,100.0,0.447,155.32,0.6
24408,100.0,0.213,155.32,0.5
24410,100.0,0.447,155.32,0.6
24411,100.0,0.222,155.32,0.5
24412,100.0,0.196,155.32,0.5
24413,100.0,0.407,155.32,0.6
24414,100.0,0.447,155.32,0.6
24415,100.0,0.439,155.32,0.6
24416,100.0,0.233,155.32,0.5
24417,100.0,0.222,155.32,0.5
24418,100.0,0.148,155.32,0.4
24419,100.0,0.12,220.3,0.6
24420,100.0,0.252,140.0,0.4
24421,100.0,0.486,155.32,0.6
24422,100.0,0.447,155.32,0.6
24423,100.0,0.213,155.32,0.5
24424,100.0,0.231,155.4,0.5
24425,100.0,0.334,155.4,0.5
24426,100.0,0.379,155.22,0.5
24427,100.0,0.437,166.73,0.6
24428,100.0,0.544,140.0,0.6
24429,100.0,0.231,155.32,0.5
24430,100.0,0.213,155.32,0.5
24431,100.0,0.439,155.32,0.6
24432,100.0,0.447,155.32,0.6
24433,100.0,0.222,155.32,0.5
24434,100.0,0.334,155.32,0.5
24435,100.0,0.233,155.32,0.5
24436,100.0,0.265,140.0,0.5
24437,100.0,0.252,140.0,0.4
24438,100.0,0.479,140.0,0.6
24439,100.0,0.265,140.0,0.5
24441,100.0,0.707,166.83,0.7
24442,100.0,0.481,166.83,0.6
24444,100.0,0.729,166.83,0.7
24445,100.0,0.829,166.83,0.8
24446,100.0,0.283,155.22,0.5
24447,100.0,0.273,166.73,0.5
24448,100.0,0.298,155.8,0.5
24449,100.0,0.224,155.8,0.5
24450,100.0,0.386,155.15,0.5
24451,100.0,0.231,155.15,0.5
24452,100.0,0.407,156.87,0.6
24453,100.0,0.233,156.87,0.5
24454,100.0,0.447,155.15,0.6
24455,100.0,0.379,155.15,0.5
24456,100.0,0.439,156.87,0.6
24457,100.0,0.439,156.87,0.6
24458,100.0,0.205,155.15,0.5
24459,100.0,0.266,155.15,0.5
24460,100.0,0.231,155.77,0.5
24461,100.0,0.533,155.77,0.6
24463,100.0,0.447,155.22,0.6
24464,100.0,0.231,155.4,0.5
24465,100.0,0.191,155.4,0.5
24466,100.0,0.198,155.32,0.5
24467,100.0,0.185,155.32,0.4
24468,100.0,0.334,155.22,0.5
24469,100.0,0.439,155.22,0.6
24470,100.0,0.329,155.4,0.5
24471,100.0,0.213,155.4,0.5
24472,100.0,0.213,155.32,0.5
24473,100.0,0.222,155.32,0.5
24474,100.0,0.222,155.22,0.5
24475,100.0,0.414,155.22,0.6
24476,100.0,0.414,155.32,0.6
24478,50.0,0.029,157.82,0.4
24479,100.0,0.523,166.83,0.6
24480,100.0,0.27,166.9,0.5
24481,100.0,0.265,140.08,0.5
24482,100.0,0.126,220.26,0.6
24483,100.0,0.224,155.22,0.5
24484,100.0,0.222,155.4,0.5
24485,100.0,0.222,155.4,0.5
24486,100.0,0.222,155.4,0.5
24488,100.0,0.21,139.89,0.4
24489,100.0,0.252,139.89,0.4
24490,100.0,0.407,155.32,0.6
24491,100.0,0.447,155.32,0.6
24492,100.0,0.414,155.32,0.6
24493,100.0,0.268,140.0,0.5
24494,100.0,0.251,166.9,0.5
24495,100.0,0.605,155.4,0.6
24496,100.0,0.805,139.89,0.7
24497,100.0,0.445,166.73,0.6
24499,100.0,0.024,139.89,0.3
24500,100.0,0.222,155.32,0.5
24501,100.0,0.213,155.32,0.5
24502,100.0,0.658,155.4,0.7
24503,100.0,0.439,155.4,0.6
24505,100.0,0.252,139.89,0.4
24506,100.0,0.261,166.9,0.5
24508,100.0,0.199,140.08,0.4
24509,100.0,0.273,166.9,0.5
24510,100.0,0.065,140.08,0.4
24511,100.0,0.217,140.08,0.4
24512,100.0,0.172,140.0,0.4
24513,100.0,0.213,155.32,0.5
24514,100.0,0.439,155.32,0.6
24515,100.0,0.298,155.32,0.5
24517,100.0,0.233,155.32,0.5
24518,100.0,0.273,166.9,0.5
24519,100.0,0.192,140.08,0.4
24520,100.0,0.224,155.32,0.5
24521,100.0,0.428,140.0,0.5
24522,100.0,0.233,155.32,0.5
24523,100.0,0.233,155.32,0.5
24524,100.0,0.439,155.32,0.6
24525,100.0,0.439,155.32,0.6
24526,100.0,0.439,155.32,0.6
24527,100.0,0.178,140.0,0.4
24528,100.0,0.61,140.0,0.6
24529,100.0,0.678,155.32,0.7
24530,100.0,0.024,155.32,0.4
24532,100.0,0.407,155.32,0.6
24534,100.0,0.658,155.32,0.7
24535,100.0,0.403,140.0,0.5
24536,100.0,0.213,155.32,0.5
24537,100.0,0.213,155.32,0.5
24538,100.0,0.19,155.32,0.5
24539,100.0,0.224,155.32,0.5
24540,100.0,0.156,155.32,0.4
24541,100.0,0.196,155.32,0.5
24543,100.0,0.447,155.32,0.6
24544,100.0,0.447,155.32,0.6
24545,100.0,0.254,155.32,0.5
24546,100.0,0.222,155.32,0.5
24547,100.0,0.213,155.32,0.5
24548,100.0,0.533,155.32,0.6
24549,100.0,0.439,155.32,0.6
24550,100.0,0.222,155.32,0.5
24551,100.0,0.447,155.32,0.6
24552,100.0,0.447,155.32,0.6
24553,100.0,0.213,155.32,0.5
24554,100.0,0.222,155.32,0.5
24555,100.0,0.414,155.32,0.6
24558,100.0,0.231,155.32,0.5
24559,100.0,0.231,155.32,0.5
24560,100.0,0.222,155.32,0.5
24561,100.0,0.213,155.32,0.5
24562,100.0,0.486,155.32,0.6
24563,100.0,0.118,220.3,0.6
24564,100.0,0.24,140.0,0.4
24565,100.0,0.222,155.32,0.5
24566,100.0,0.379,155.32,0.5
24567,100.0,0.315,155.32,0.5
24568,100.0,0.414,155.32,0.6
24569,100.0,0.255,140.0,0.4
24570,100.0,0.53,140.0,0.6
24571,100.0,0.255,140.0,0.4
24572,100.0,0.265,140.0,0.5
24573,100.0,0.268,140.0,0.5
24575,100.0,0.022,159.11,0.4
24576,100.0,0.802,166.83,0.8
24577,100.0,0.286,166.83,0.5
24578,100.0,0.222,155.32,0.5
24579,100.0,0.222,155.32,0.5
24580,100.0,0.407,155.32,0.6
24581,100.0,0.286,166.83,0.5
24582,100.0,0.221,166.83,0.5
24583,100.0,0.447,155.32,0.6
24584,100.0,0.233,155.32,0.5
24585,100.0,0.366,140.0,0.5
24586,100.0,0.222,155.32,0.5
24587,100.0,0.213,155.32,0.5
24588,100.0,0.213,155.32,0.5
24589,100.0,0.222,155.32,0.5
24590,100.0,0.222,155.32,0.5
24591,100.0,0.222,155.32,0.5
24592,100.0,0.334,155.32,0.5
24593,100.0,0.447,155.32,0.6
24594,100.0,0.439,155.32,0.6
24595,100.0,0.222,155.32,0.5
24596,100.0,0.407,155.32,0.6
24597,100.0,0.222,155.32,0.5
24598,100.0,0.224,155.32,0.5
24599,100.0,0.439,155.32,0.6
24600,100.0,0.213,155.32,0.5
24601,100.0,0.439,155.32,0.6
24602,100.0,0.24,140.0,0.4
24604,100.0,0.252,140.0,0.4
24605,100.0,0.339,166.83,0.5
24606,100.0,0.438,140.0,0.5
24607,100.0,0.286,166.83,0.5
24608,100.0,0.252,140.0,0.4
24609,100.0,0.261,166.83,0.5
24610,100.0,0.24,140.0,0.4
24611,100.0,0.544,140.0,0.6
24612,100.0,0.523,166.73,0.6
24613,100.0,0.403,139.89,0.5
24614,100.0,0.125,220.49,0.6
24615,100.0,0.438,140.53,0.5
24616,100.0,0.265,139.81,0.5
24617,100.0,0.408,166.66,0.6
24618,100.0,0.261,168.27,0.5
24619,100.0,0.265,141.72,0.5
24620,100.0,0.286,166.66,0.5
24621,100.0,0.61,139.81,0.6
24622,100.0,0.273,168.27,0.5
24623,100.0,0.671,141.72,0.6
24624,100.0,0.251,166.66,0.5
24625,100.0,0.286,166.66,0.5
24626,100.0,0.273,167.24,0.5
24627,100.0,0.229,140.5,0.4
24628,100.0,0.122,220.26,0.6
24629,100.0,0.229,166.73,0.5
24630,100.0,0.438,140.0,0.5
24631,100.0,0.252,140.0,0.4
24632,100.0,0.248,166.83,0.5
24633,100.0,0.268,140.0,0.5
24634,100.0,0.273,166.83,0.5
24635,100.0,0.265,140.0,0.5
24636,100.0,0.523,166.83,0.6
24637,100.0,0.438,140.0,0.5
24638,100.0,0.27,166.9,0.5
24639,100.0,0.259,166.9,0.5
24641,100.0,0.265,139.89,0.5
24642,100.0,0.126,220.3,0.6
24644,100.0,0.265,140.0,0.5
24645,100.0,0.438,140.0,0.5
24646,100.0,0.268,140.08,0.5
24647,100.0,0.268,140.08,0.5
24648,100.0,0.265,140.0,0.5
24649,100.0,0.205,166.83,0.5
24650,100.0,0.802,166.73,0.8
24651,100.0,0.707,166.73,0.7
24652,100.0,0.707,166.83,0.7
24653,100.0,0.829,166.83,0.8
24654,100.0,0.707,166.83,0.7
24655,100.0,0.273,166.83,0.5
24656,100.0,0.479,140.0,0.6
24657,100.0,0.341,140.0,0.5
24658,100.0,0.132,220.3,0.6
24659,100.0,0.268,140.0,0.5
24660,100.0,0.273,166.83,0.5
24661,100.0,0.265,140.0,0.5
24662,100.0,0.573,166.83,0.7
24663,100.0,0.268,140.0,0.5
24664,100.0,0.221,166.83,0.5
24665,100.0,0.408,166.83,0.6
24666,100.0,0.255,140.08,0.4
24667,100.0,0.61,140.08,0.6
24668,100.0,0.273,166.83,0.5
24669,100.0,0.219,166.83,0.5
24670,100.0,0.273,166.73,0.5
24671,100.0,0.286,166.73,0.5
24672,100.0,0.523,166.83,0.6
24673,100.0,0.252,140.0,0.4
24675,100.0,0.53,140.0,0.6
24676,100.0,0.265,140.0,0.5
24677,100.0,0.221,166.83,0.5
24678,100.0,0.259,166.83,0.5
24679,100.0,0.284,140.0,0.5
24680,100.0,0.479,140.0,0.6
24682,100.0,0.573,166.83,0.7
24683,100.0,0.53,140.0,0.6
24684,100.0,0.273,166.83,0.5
24685,100.0,0.273,166.83,0.5
24686,100.0,0.273,166.83,0.5
24687,100.0,0.373,140.0,0.5
24688,100.0,0.438,140.0,0.5
24690,100.0,0.208,139.89,0.4
24691,100.0,0.382,166.73,0.6
24692,100.0,0.229,140.0,0.4
24693,100.0,0.341,140.0,0.5
24694,100.0,0.53,140.0,0.6
24695,100.0,0.574,151.49,0.6
24696,100.0,0.32,140.0,0.5
24698,100.0,0.229,140.0,0.4
24699,100.0,0.523,166.83,0.6
24700,100.0,0.265,140.08,0.5
24701,100.0,0.259,166.9,0.5
24702,100.0,0.265,139.89,0.5
24703,100.0,0.286,166.73,0.5
24705,100.0,0.252,140.0,0.4
24706,100.0,0.474,151.57,0.6
24707,100.0,0.671,140.08,0.6
24708,100.0,0.633,166.9,0.7
24709,100.0,0.321,166.9,0.5
24710,100.0,0.259,166.9,0.5
24711,100.0,0.273,166.9,0.5
24712,100.0,0.268,140.0,0.5
24713,100.0,0.21,140.0,0.4
24714,100.0,0.642,151.49,0.7
24715,100.0,0.119,220.3,0.6
24716,100.0,0.265,140.0,0.5
24717,100.0,0.229,140.0,0.4
24718,100.0,0.265,140.0,0.5
24719,100.0,0.707,166.83,0.7
24720,100.0,0.523,166.83,0.6
24721,100.0,0.268,140.0,0.5
24722,100.0,0.273,166.83,0.5
24723,100.0,0.694,140.0,0.7
24724,100.0,0.265,140.0,0.5
24725,100.0,0.273,166.83,0.5
24726,100.0,0.259,166.83,0.5
24727,100.0,0.261,166.83,0.5
24728,100.0,0.265,140.0,0.5
24730,100.0,0.265,140.0,0.5
24731,100.0,0.523,166.83,0.6
24732,100.0,0.438,140.0,0.5
24733,100.0,0.573,166.83,0.7
24734,100.0,0.252,140.0,0.4
24735,100.0,0.261,166.83,0.5
24736,100.0,0.479,140.0,0.6
24737,100.0,0.53,140.0,0.6
24738,100.0,0.248,166.83,0.5
24739,100.0,0.273,166.83,0.5
24740,100.0,0.523,166.83,0.6
24741,100.0,0.273,166.83,0.5
24742,100.0,0.255,140.0,0.4
24744,100.0,0.479,140.0,0.6
24745,100.0,0.268,140.0,0.5
24746,100.0,0.229,166.83,0.5
24747,100.0,0.273,166.83,0.5
24748,100.0,0.366,140.0,0.5
24749,100.0,0.273,166.83,0.5
24750,100.0,0.694,140.0,0.7
24751,100.0,0.671,140.0,0.6
24752,100.0,0.286,166.83,0.5
24753,100.0,0.286,166.83,0.5
24754,100.0,0.27,166.83,0.5
24756,100.0,0.268,140.0,0.5
24758,100.0,0.268,140.0,0.5
24759,100.0,0.273,166.83,0.5
24760,100.0,0.479,140.0,0.6
24761,100.0,0.273,166.83,0.5
24762,100.0,0.252,140.0,0.4
24763,100.0,0.229,166.83,0.5
24764,100.0,0.316,166.83,0.5
24765,100.0,0.27,166.83,0.5
24766,100.0,0.273,166.83,0.5
24767,100.0,0.447,155.32,0.6
24768,100.0,0.694,140.0,0.7
24769,100.0,0.658,155.32,0.7
24770,100.0,0.53,140.0,0.6
24771,100.0,0.273,166.83,0.5
24772,100.0,0.388,166.83,0.6
24773,100.0,0.273,166.83,0.5
24774,100.0,0.222,155.32,0.5
24775,100.0,0.224,155.32,0.5
24776,100.0,0.121,220.3,0.6
24777,100.0,0.24,140.0,0.4
24778,100.0,0.53,140.0,0.6
24779,100.0,0.268,140.0,0.5
24780,100.0,0.259,166.83,0.5
24781,100.0,0.273,166.83,0.5
24782,100.0,0.265,140.0,0.5
24783,100.0,0.259,166.83,0.5
24784,100.0,0.403,140.0,0.5
24785,100.0,0.286,166.83,0.5
24786,100.0,0.53,140.0,0.6
24787,100.0,0.286,166.83,0.5
24788,100.0,0.022,161.04,0.4
24790,100.0,0.286,166.83,0.5
24791,100.0,0.265,140.0,0.5
24792,100.0,0.123,220.3,0.6
24793,100.0,0.261,166.83,0.5
24794,100.0,0.61,140.0,0.6
24795,100.0,0.265,140.0,0.5
24796,100.0,0.472,166.83,0.6
24797,100.0,0.268,140.0,0.5
24798,100.0,0.523,166.83,0.6
24799,100.0,0.633,166.83,0.7
24800,100.0,0.252,140.0,0.4
24801,100.0,0.286,166.83,0.5
24802,100.0,0.479,140.0,0.6
24803,100.0,0.286,166.83,0.5
24804,100.0,0.229,166.83,0.5
24805,100.0,0.273,166.83,0.5
24806,100.0,0.273,166.83,0.5
24807,100.0,0.439,155.32,0.6
24808,100.0,0.447,155.32,0.6
24809,100.0,0.671,140.0,0.6
24811,100.0,0.479,140.0,0.6
24812,100.0,0.273,166.83,0.5
24813,100.0,0.523,166.83,0.6
24815,100.0,0.268,140.0,0.5
24816,100.0,0.573,166.83,0.7
24817,100.0,0.544,140.0,0.6
24818,100.0,0.53,140.0,0.6
24819,100.0,0.221,166.83,0.5
24820,100.0,0.273,166.83,0.5
24821,100.0,0.284,140.0,0.5
24822,100.0,0.123,220.3,0.6
24823,100.0,0.284,140.0,0.5
24824,100.0,0.286,166.83,0.5
24825,100.0,0.268,140.0,0.5
24826,100.0,0.286,166.83,0.5
24827,100.0,0.301,166.83,0.5
24828,100.0,0.479,140.0,0.6
24829,100.0,0.403,140.0,0.5
24830,100.0,0.286,166.83,0.5
24831,100.0,0.265,140.0,0.5
24832,100.0,0.481,166.83,0.6
24833,100.0,0.341,140.0,0.5
24834,100.0,0.227,151.49,0.5
24835,100.0,0.185,140.0,0.4
24836,100.0,0.124,220.3,0.6
24837,100.0,0.261,166.83,0.5
24838,100.0,0.035,140.0,0.3
24839,100.0,0.273,166.83,0.5
24840,100.0,0.592,140.0,0.6
24841,100.0,0.479,140.0,0.6
24842,100.0,0.359,166.83,0.6
24843,100.0,0.261,166.83,0.5
24844,100.0,0.479,140.0,0.6
24845,100.0,0.671,140.0,0.6
24846,100.0,0.087,159.11,0.4
24847,100.0,0.273,166.83,0.5
24848,100.0,0.286,166.83,0.5
24849,100.0,0.273,166.83,0.5
24850,100.0,0.286,166.83,0.5
24851,100.0,0.27,166.83,0.5
24852,100.0,0.523,166.83,0.6
24853,100.0,0.229,140.0,0.4
24854,100.0,0.436,151.49,0.6
24855,100.0,0.61,140.0,0.6
24857,100.0,0.479,140.0,0.6
24858,100.0,0.229,140.0,0.4
24860,100.0,0.512,166.83,0.6
24861,100.0,0.438,140.0,0.5
24862,100.0,0.438,139.89,0.5
24863,100.0,0.464,151.39,0.6
24864,100.0,0.219,140.0,0.4
24865,100.0,0.179,166.83,0.5
24866,100.0,0.268,140.0,0.5
24867,100.0,0.251,166.83,0.5
24868,100.0,0.32,140.0,0.5
24869,100.0,0.407,155.32,0.6
24870,100.0,0.379,155.8,0.5
24871,100.0,0.805,140.53,0.7
24872,100.0,0.273,166.83,0.5
24873,100.0,0.224,155.32,0.5
24874,100.0,0.198,155.32,0.5
24875,100.0,0.439,155.32,0.6
24876,100.0,0.379,155.32,0.5
24877,100.0,0.222,155.32,0.5
24879,100.0,0.311,155.32,0.5
24880,100.0,0.447,155.32,0.6
24882,100.0,0.589,155.32,0.6
24883,100.0,0.231,155.32,0.5
24885,100.0,0.254,155.32,0.5
24886,100.0,0.447,155.32,0.6
24887,100.0,0.439,155.32,0.6
24888,100.0,0.439,155.32,0.6
24889,100.0,0.447,155.32,0.6
24890,100.0,0.407,155.32,0.6
24891,100.0,0.447,155.32,0.6
24892,100.0,0.379,155.32,0.5
24893,100.0,0.283,155.32,0.5
24894,100.0,0.243,155.32,0.5
24895,100.0,0.026,155.32,0.4
24896,100.0,0.222,155.32,0.5
24897,100.0,0.231,155.32,0.5
24898,100.0,0.447,155.32,0.6
24900,100.0,0.224,155.32,0.5
24901,100.0,0.03,155.32,0.4
24902,100.0,0.222,155.32,0.5
24903,100.0,0.222,155.32,0.5
24904,100.0,0.231,155.32,0.5
24905,100.0,0.407,155.32,0.6
24906,100.0,0.447,155.32,0.6
24907,100.0,0.03,155.32,0.4
24908,100.0,0.233,155.32,0.5
24909,100.0,0.294,155.32,0.5
24910,100.0,0.533,155.32,0.6
24912,100.0,0.447,155.32,0.6
24913,100.0,0.447,155.32,0.6
24914,100.0,0.379,155.32,0.5
24915,100.0,0.355,155.32,0.5
24916,100.0,0.224,155.32,0.5
24917,100.0,0.476,155.32,0.6
24918,100.0,0.266,155.32,0.5
24919,100.0,0.224,155.32,0.5
24920,100.0,0.222,155.32,0.5
24921,100.0,0.233,155.32,0.5
24922,100.0,0.439,155.32,0.6
24923,100.0,0.224,155.32,0.5
24924,100.0,0.215,155.32,0.5
24925,100.0,0.447,155.32,0.6
24926,100.0,0.133,155.32,0.4
24927,100.0,0.178,155.32,0.4
24928,100.0,0.191,155.32,0.5
24929,100.0,0.678,155.32,0.7
24930,100.0,0.447,155.32,0.6
24931,100.0,0.213,155.32,0.5
24932,100.0,0.231,155.32,0.5
24933,100.0,0.447,155.32,0.6
24935,100.0,0.605,155.32,0.6
24937,100.0,0.266,155.32,0.5
24938,100.0,0.476,155.32,0.6
24939,100.0,0.407,155.32,0.6
24940,100.0,0.19,155.32,0.5
24941,100.0,0.213,155.32,0.5
24942,100.0,0.414,155.32,0.6
24943,100.0,0.224,155.32,0.5
24944,100.0,0.366,140.0,0.5
24946,100.0,0.414,155.32,0.6
24947,100.0,0.523,166.83,0.6
24948,100.0,0.403,140.0,0.5
24949,100.0,0.031,155.32,0.4
24950,100.0,0.268,140.0,0.5
24951,100.0,0.512,166.83,0.6
24952,100.0,0.479,140.0,0.6
24953,100.0,0.359,166.83,0.6
24954,100.0,0.031,161.04,0.4
24955,100.0,0.379,155.32,0.5
24956,100.0,0.268,140.0,0.5
24957,100.0,0.28,155.32,0.5
24958,100.0,0.407,155.32,0.6
24959,100.0,0.224,155.32,0.5
24960,100.0,0.447,155.32,0.6
24961,100.0,0.233,155.32,0.5
24962,100.0,0.233,155.32,0.5
24963,100.0,0.447,155.32,0.6
24964,100.0,0.589,155.32,0.6
24965,100.0,0.273,166.83,0.5
24966,100.0,0.694,140.0,0.7
24967,100.0,0.254,155.32,0.5
24968,100.0,0.273,166.83,0.5
24969,100.0,0.658,155.32,0.7
24970,100.0,0.233,155.32,0.5
24971,100.0,0.213,155.32,0.5
24972,100.0,0.032,161.04,0.4
24973,100.0,0.334,155.32,0.5
24974,100.0,0.414,155.32,0.6
24975,100.0,0.266,155.32,0.5
24976,100.0,0.198,155.32,0.5
24977,100.0,0.233,155.32,0.5
24978,100.0,0.028,155.32,0.4
24979,100.0,0.447,155.32,0.6
24980,100.0,0.231,155.32,0.5
24981,100.0,0.447,155.32,0.6
24982,100.0,0.486,155.32,0.6
24983,100.0,0.224,155.32,0.5
24984,100.0,0.231,155.32,0.5
24985,100.0,0.533,155.32,0.6
24986,100.0,0.222,155.32,0.5
24987,100.0,0.28,155.32,0.5
24988,100.0,0.447,155.32,0.6
24989,100.0,0.231,155.32,0.5
24990,100.0,0.233,155.32,0.5
24991,100.0,0.407,155.32,0.6
24992,100.0,0.27,155.32,0.5
24993,100.0,0.224,155.32,0.5
24994,100.0,0.222,155.32,0.5
24995,100.0,0.658,155.32,0.7
24997,100.0,0.533,155.32,0.6
24998,100.0,0.029,155.32,0.4
24999,100.0,0.027,155.32,0.4
25000,100.0,0.407,155.32,0.6
25001,100.0,0.243,155.32,0.5
25002,100.0,0.447,155.32,0.6
25003,100.0,0.533,155.32,0.6
25004,100.0,0.447,155.32,0.6
25005,100.0,0.213,155.32,0.5
25006,100.0,0.414,155.32,0.6
25007,100.0,0.447,155.32,0.6
25008,100.0,0.334,155.32,0.5
25009,100.0,0.439,155.32,0.6
25010,100.0,0.486,155.32,0.6
25011,100.0,0.233,155.32,0.5
25012,100.0,0.298,155.32,0.5
25013,100.0,0.213,155.32,0.5
25014,100.0,0.447,155.32,0.6
25015,100.0,0.447,155.32,0.6
25016,100.0,0.439,155.32,0.6
25017,100.0,0.414,155.32,0.6
25018,100.0,0.476,155.32,0.6
25019,100.0,0.486,155.32,0.6
25020,100.0,0.198,155.32,0.5
25021,100.0,0.222,155.32,0.5
25022,100.0,0.213,155.32,0.5
25023,100.0,0.215,155.32,0.5
25024,100.0,0.224,155.32,0.5
25025,100.0,0.315,155.32,0.5
25026,100.0,0.213,155.32,0.5
25027,100.0,0.231,155.32,0.5
25029,100.0,0.222,155.32,0.5
25030,100.0,0.533,155.32,0.6
25031,100.0,0.439,155.32,0.6
25032,100.0,0.266,155.32,0.5
25033,100.0,0.222,155.32,0.5
25034,100.0,0.178,155.32,0.4
25035,100.0,0.439,155.32,0.6
25037,100.0,0.255,140.0,0.4
25039,100.0,0.022,161.04,0.4
25041,100.0,0.215,155.32,0.5
25042,100.0,0.28,155.32,0.5
25043,100.0,0.447,155.32,0.6
25044,100.0,0.325,139.89,0.5
25045,100.0,0.523,166.73,0.6
25046,100.0,0.268,140.53,0.5
25047,100.0,0.261,167.27,0.5
25048,100.0,0.447,155.15,0.6
25049,100.0,0.447,155.15,0.6
25050,100.0,0.273,168.27,0.5
25051,100.0,0.53,141.72,0.6
25053,100.0,0.273,166.66,0.5
25054,100.0,0.273,168.27,0.5
25055,100.0,0.379,156.87,0.5
25056,100.0,0.334,155.15,0.5
25057,100.0,0.414,155.15,0.6
25059,100.0,0.439,155.77,0.6
25060,100.0,0.231,155.22,0.5
25061,100.0,0.224,155.22,0.5
25062,100.0,0.222,155.4,0.5
25063,100.0,0.311,155.4,0.5
